Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig	
17355	20150605:1200	2978	700.0	-3.9	-	260	8.8	Y	1	0	1	P	U	
17355	20150605:1200	4207	597.0	-	-	255	9.8	N	-	1	-	H	U	
17355	20150605:1200	4807	552.0	-	-	250	9.3	N	-	1	-	H	U	
17355	20150605:1200	4824	551.0	-15.9	-	-	-	N	1	-	-	-	U	
17355	20150605:1800	0	1013.0	-	-	100	0.5	Y	-	4	-	H	Y	
17355	20150605:1800	300	978.0	-	-	115	3.1	N	-	1	-	H	Y	
17355	20150605:1800	600	943.0	-	-	120	2.1	N	-	1	-	H	Y	
17355	20150605:1800	768	925.0	-	-	135	3.1	Y	-	0	-	P	Y	
17355	20150605:1800	900	911.0	-	-	185	4.6	N	-	1	-	H	Y	
17355	20150605:1800	1460	850.0	-	-	215	0.5	Y	-	0	-	P	Y	
17355	20150605:1800	1500	846.0	-	-	215	0.5	N	-	1	-	H	Y	
17355	20150605:1800	1800	817.0	-	-	250	4.6	N	-	1	-	H	Y	
17355	20150605:1800	2400	759.0	-	-	215	5.1	N	-	1	-	H	Y	
17355	20150605:1800	3000	702.0	-	-	235	5.7	N	-	1	-	H	Y	
17355	20150605:1800	3016	700.0	-	-	235	5.7	Y	-	0	-	P	Y	
17355	20150605:1800	3600	652.0	-	-	215	5.1	N	-	1	-	H	Y	
17355	20150605:1800	4200	603.0	-	-	245	7.2	N	-	1	-	H	Y	
17355	20150605:1800	4800	556.0	-	-	250	7.2	N	-	1	-	H	Y	
17355	20150606:0600	3000	702.0	-	-	270	6.7	N	-	1	-	H	Y	
17355	20150606:0600	3016	700.0	-	-	270	6.7	Y	-	0	-	P	Y	
17355	20150606:1200	7	1019.6	12.8	11.5	217	1.1	Y	4	4	-	H	U	
17355	20150606:1200	170	1000.0	12.0	-	245	2.1	Y	0	0	6	P	U	
17355	20150606:1200	307	984.0	-	-	210	2.6	N	-	1	-	H	U	
17355	20150606:1200	607	949.0	-	-	230	3.6	N	-	1	-	H	U	
17355	20150606:1200	815	925.0	6.8	-	240	2.6	Y	0	0	3	P	U	
17355	20150606:1200	907	915.0	-	-	250	2.1	N	-	1	-	H	U	
17355	20150606:1200	1012	903.0	5.0	-	-	-	N	1	-	-	-	U	
17355	20150606:1200	1502	850.0	2.2	-	315	3.1	Y	0	0	2	P	U	
17355	20150606:1200	1507	849.0	-	-	315	3.1	N	-	1	-	H	U	
17355	20150606:1200	1807	818.0	-	-	335	2.6	N	-	1	-	H	U	
17355	20150606:1200	2407	759.0	-	-	295	6.7	N	-	1	-	H	U	
17355	20150606:1200	2484	752.0	-1.3	-	-	-	N	1	-	-	-	U	
17355	20150606:1200	3051	700.0	-4.9	-	305	6.2	Y	0	0	1	P	U	
17355	20150606:1200	3607	651.0	-	-	325	3.1	N	-	1	-	H	U	
17355	20150606:1200	4207	602.0	-	-	280	2.1	N	-	1	-	H	U	
17355	20150606:1200	4807	557.0	-	-	275	3.1	N	-	1	-	H	U	
17355	20150606:1200	4889	551.0	-17.3	-	-	-	N	1	-	-	-	U	
17355	20150606:1800	0	1013.0	-	-	210	3.1	Y	-	4	-	H	Y	
17355	20150606:1800	300	978.0	-	-	240	2.1	N	-	1	-	H	Y	
17355	20150606:1800	600	943.0	-	-	250	4.1	N	-	1	-	H	Y	
17355	20150606:1800	768	925.0	-	-	255	3.1	Y	-	0	-	P	Y	
17355	20150606:1800	900	911.0	-	-	260	4.6	N	-	1	-	H	Y	
17355	20150606:1800	1200	878.0	-	-	205	5.7	N	-	1	-	H	Y	
17355	20150606:1800	1460	850.0	-	-	300	2.1	Y	-	0	-	P	Y	
17355	20150606:1800	1500	846.0	-	-	300	2.1	N	-	1	-	H	Y	
17355	20150606:1800	1800	817.0	-	-	0	0.0	N	-	1	-	H	Y	
17355	20150606:1800	2400	759.0	-	-	270	7.2	N	-	1	-	H	Y	
17355	20150606:1800	3000	702.0	-	-	295	8.2	N	-	1	-	H	Y	
17355	20150606:1800	3016	700.0	-	-	295	8.2	Y	-	0	-	P	Y	
17355	20150606:1800	4200	603.0	-	-	305	4.1	N	-	1	-	H	Y	
17355	20150606:1800	4800	556.0	-	-	280	4.6	N	-	1	-	H	Y	
17355	20150607:1200	7	1023.2	12.2	11.4	211	6.0	Y	4	4	-	H	U	
17355	20150607:1200	25	1021.0	12.4	-	-	-	N	1	-	-	-	U	
17355	20150607:1200	198	1000.0	11.0	-	225	8.8	Y	0	0	7	P	U	
17355	20150607:1200	307	987.0	-	-	205	8.8	N	-	1	-	H	U	
17355	20150607:1200	607	952.0	-	-	220	13.4	N	-	1	-	H	U	
17355	20150607:1200	841	925.0	5.4	-	220	9.3	Y	0	0	4	P	U	
17355	20150607:1200	907	918.0	-	-	220	13.4	N	-	1	-	H	U	
17355	20150607:1200	1218	883.0	2.4	-	-	-	N	1	-	-	-	U	
17355	20150607:1200	1507	852.0	-	-	215	10.3	N	-	1	-	H	U	
17355	20150607:1200	1525	850.0	0.8	-	215	10.3	Y	1	0	3	P	U	
17355	20150607:1200	1993	802.0	2.0	-	-	-	N	1	-	-	-	U	
17355	20150607:1200	2510	752.0	0.0	-	-	-	N	1	-	-	-	U	
17355	20150607:1200	3007	706.0	-	-	195	7.7	N	-	1	-	H	U	
17355	20150607:1200	3080	700.0	-3.5	-	195	7.7	Y	0	0	2	P	U	
17355	20150607:1200	4207	606.0	-	-	235	6.7	N	-	1	-	H	U	
17355	20150607:1200	4254	602.0	-11.7	-	-	-	N	1	-	-	-	U	
17355	20150607:1800	0	1013.0	-	-	220	5.7	Y	-	4	-	H	Y	
17355	20150607:1800	300	978.0	-	-	215	7.7	N	-	1	-	H	Y	
17355	20150607:1800	600	943.0	-	-	225	9.3	N	-	1	-	H	Y	
17355	20150607:1800	768	925.0	-	-	215	8.8	Y	-	0	-	P	Y	
17355	20150607:1800	900	911.0	-	-	215	11.3	N	-	1	-	H	Y	
17355	20150607:1800	1200	878.0	-	-	205	14.9	N	-	1	-	H	Y	
17355	20150607:1800	1460	850.0	-	-	220	10.8	Y	-	0	-	P	Y	
17355	20150607:1800	1500	846.0	-	-	220	10.8	N	-	1	-	H	Y	
17355	20150607:1800	1800	817.0	-	-	205	9.8	N	-	1	-	H	Y	
17355	20150607:1800	3016	700.0	-	-	215	6.7	Y	-	0	-	P	Y	
17355	20150607:1800	4200	603.0	-	-	225	10.8	N	-	1	-	H	Y	
17355	20150607:1800	4800	556.0	-	-	235	10.3	N	-	1	-	H	Y	
17355	20150608:0600	0	1013.0	-	-	135	3.6	Y	-	4	-	H	Y	
17355	20150608:0600	300	978.0	-	-	170	6.2	N	-	1	-	H	Y	
17355	20150608:0600	600	943.0	-	-	185	10.3	N	-	1	-	H	Y	
17355	20150608:0600	768	925.0	-	-	185	9.8	Y	-	0	-	P	Y	
17355	20150608:0600	900	911.0	-	-	200	8.8	N	-	1	-	H	Y	
17355	20150608:0600	1460	850.0	-	-	160	7.2	Y	-	0	-	P	Y	
17355	20150608:0600	1500	846.0	-	-	160	7.2	N	-	1	-	H	Y	
17355	20150608:0600	2100	788.0	-	-	170	7.7	N	-	1	-	H	Y	
17355	20150608:0600	2400	759.0	-	-	185	8.2	N	-	1	-	H	Y	
17355	20150608:0600	3016	700.0	-	-	175	10.3	Y	-	0	-	P	Y	
17355	20150608:0600	4200	603.0	-	-	165	14.4	N	-	1	-	H	Y	
17355	20150608:0600	4800	556.0	-	-	180	14.9	N	-	1	-	H	Y	
17355	20150608:1200	7	1026.8	12.2	8.7	239	1.5	Y	4	4	-	H	U	
17355	20150608:1200	54	1021.0	11.8	-	-	-	N	1	-	-	-	U	
17355	20150608:1200	227	1000.0	11.4	-	155	2.1	Y	0	0	7	P	U	
17355	20150608:1200	307	990.0	-	-	175	5.1	N	-	1	-	H	U	
17355	20150608:1200	607	955.0	-	-	195	8.2	N	-	1	-	H	U	
17355	20150608:1200	873	925.0	7.6	-	200	4.6	Y	0	0	4	P	U	
17355	20150608:1200	907	921.0	-	-	185	6.2	N	-	1	-	H	U	
17355	20150608:1200	1507	856.0	-	-	215	4.6	N	-	1	-	H	U	
17355	20150608:1200	1565	850.0	4.4	-	215	4.6	Y	0	0	3	P	U	
17355	20150608:1200	1807	825.0	-	-	155	3.1	N	-	1	-	H	U	
17355	20150608:1200	2407	765.0	-	-	170	4.1	N	-	1	-	H	U	
17355	20150608:1200	3007	710.0	-	-	150	7.7	N	-	1	-	H	U	
17355	20150608:1200	3124	700.0	-2.7	-	150	7.7	Y	0	0	2	P	U	
17355	20150608:1200	3684	652.0	-5.5	-	-	-	N	1	-	-	-	U	
17355	20150608:1200	4207	609.0	-	-	185	10.8	N	-	1	-	H	U	
17355	20150608:1200	4807	564.0	-	-	190	7.7	N	-	1	-	H	U	
17355	20150608:1200	4983	551.0	-13.9	-	-	-	N	1	-	-	-	U	
17355	20150608:1800	0	1013.0	-	-	200	1.5	Y	-	4	-	H	Y	
17355	20150608:1800	300	978.0	-	-	195	2.6	N	-	1	-	H	Y	
17355	20150608:1800	600	943.0	-	-	205	5.1	N	-	1	-	H	Y	
17355	20150608:1800	768	925.0	-	-	200	2.1	Y	-	0	-	P	Y	
17355	20150608:1800	900	911.0	-	-	205	5.1	N	-	1	-	H	Y	
17355	20150608:1800	1460	850.0	-	-	235	8.2	Y	-	0	-	P	Y	
17355	20150608:1800	1500	846.0	-	-	235	8.2	N	-	1	-	H	Y	
17355	20150608:1800	2400	759.0	-	-	220	4.6	N	-	1	-	H	Y	
17355	20150608:1800	2700	730.0	-	-	160	2.6	N	-	1	-	H	Y	
17355	20150608:1800	3000	702.0	-	-	195	4.1	N	-	1	-	H	Y	
17355	20150608:1800	3016	700.0	-	-	195	4.1	Y	-	0	-	P	Y	
17355	20150608:1800	3300	676.0	-	-	180	5.7	N	-	1	-	H	Y	
17355	20150608:1800	4200	603.0	-	-	185	8.8	N	-	1	-	H	Y	
17355	20150608:1800	4800	556.0	-	-	215	7.7	N	-	1	-	H	Y	
17355	20150608:1800	5400	514.0	-	-	205	4.6	N	-	1	-	H	Y	
17355	20150608:1800	5607	500.0	-	-	205	4.6	Y	-	0	-	P	Y	
17355	20150609:0600	3600	652.0	-	-	275	6.2	N	-	1	-	H	Y	
17355	20150609:1200	7	1027.8	15.0	11.6	349	3.9	Y	4	4	-	H	U	
17355	20150609:1200	63	1021.0	13.6	-	-	-	N	1	-	-	-	U	
17355	20150609:1200	237	1000.0	12.2	-	335	2.1	Y	0	0	7	P	U	
17355	20150609:1200	307	992.0	-	-	315	4.6	N	-	1	-	H	U	
17355	20150609:1200	607	956.0	-	-	290	6.7	N	-	1	-	H	U	
17355	20150609:1200	847	929.0	6.8	-	-	-	N	1	-	-	-	U	
17355	20150609:1200	882	925.0	6.8	-	285	6.7	Y	0	0	4	P	U	
17355	20150609:1200	907	922.0	-	-	275	5.1	N	-	1	-	H	U	
17355	20150609:1200	1507	857.0	-	-	280	7.2	N	-	1	-	H	U	
17355	20150609:1200	1572	850.0	3.8	-	280	7.2	Y	1	0	3	P	U	
17355	20150609:1200	1807	826.0	-	-	260	7.2	N	-	1	-	H	U	
17355	20150609:1200	2407	767.0	-	-	275	8.8	N	-	1	-	H	U	
17355	20150609:1200	2567	752.0	4.2	-	-	-	N	1	-	-	-	U	
17355	20150609:1800	0	1013.0	-	-	330	6.2	Y	-	4	-	H	Y	
17355	20150609:1800	300	978.0	-	-	300	5.1	N	-	1	-	H	Y	
17355	20150609:1800	600	943.0	-	-	275	7.7	N	-	1	-	H	Y	
17355	20150609:1800	768	925.0	-	-	285	6.7	Y	-	0	-	P	Y	
17355	20150609:1800	900	911.0	-	-	270	8.8	N	-	1	-	H	Y	
17355	20150609:1800	1460	850.0	-	-	280	7.2	Y	-	0	-	P	Y	
17355	20150609:1800	1500	846.0	-	-	280	7.2	N	-	1	-	H	Y	
17355	20150609:1800	3016	700.0	-	-	280	10.8	Y	-	0	-	P	Y	
17355	20150609:1800	4200	603.0	-	-	270	8.2	N	-	1	-	H	Y	
17355	20150609:1800	4800	556.0	-	-	260	9.3	N	-	1	-	H	Y	
17355	20150610:0600	0	1013.0	-	-	330	8.8	Y	-	4	-	H	Y	
17355	20150610:0600	300	978.0	-	-	320	10.3	N	-	1	-	H	Y	
17355	20150610:0600	600	943.0	-	-	310	9.3	N	-	1	-	H	Y	
17355	20150610:0600	768	925.0	-	-	300	10.8	Y	-	0	-	P	Y	
17355	20150610:0600	900	911.0	-	-	290	9.3	N	-	1	-	H	Y	
17355	20150610:0600	1460	850.0	-	-	280	12.9	Y	-	0	-	P	Y	
17355	20150610:0600	1500	846.0	-	-	280	12.9	N	-	1	-	H	Y	
17355	20150610:0600	1800	817.0	-	-	295	13.9	N	-	1	-	H	Y	
17355	20150610:0600	3016	700.0	-	-	290	13.9	Y	-	0	-	P	Y	
17355	20150610:0600	4200	603.0	-	-	290	17.0	N	-	1	-	H	Y	
17355	20150610:0600	4800	556.0	-	-	290	15.4	N	-	1	-	H	Y	
17355	20150610:1200	7	1024.5	16.6	10.3	335	7.1	Y	4	4	-	H	U	
17355	20150610:1200	36	1021.0	15.0	-	-	-	N	1	-	-	-	U	
17355	20150610:1200	211	1000.0	13.6	-	320	9.8	Y	0	0	7	P	U	
17355	20150610:1200	307	989.0	-	-	315	9.8	N	-	1	-	H	U	
17355	20150610:1200	607	954.0	-	-	300	14.4	N	-	1	-	H	U	
17355	20150610:1200	861	925.0	8.8	-	300	12.4	Y	0	0	4	P	U	
17355	20150610:1200	907	920.0	-	-	295	13.4	N	-	1	-	H	U	
17355	20150610:1200	1336	873.0	4.8	-	-	-	N	1	-	-	-	U	
17355	20150610:1200	1507	855.0	-	-	285	11.3	N	-	1	-	H	U	
17355	20150610:1200	1554	850.0	5.0	-	285	11.3	Y	0	0	3	P	U	
17355	20150610:1200	1807	824.0	-	-	315	13.4	N	-	1	-	H	U	
17355	20150610:1200	2028	802.0	5.2	-	-	-	N	1	-	-	-	U	
17355	20150610:1200	3127	700.0	0.0	-	305	17.5	Y	0	0	2	P	U	
17355	20150610:1200	3851	639.0	-4.1	-	-	-	N	1	-	-	-	U	
17355	20150610:1200	4207	611.0	-	-	295	22.6	N	-	1	-	H	U	
17355	20150610:1200	4318	602.0	-7.9	-	-	-	N	1	-	-	-	U	
17355	20150610:1800	0	1013.0	-	-	335	9.3	Y	-	4	-	H	Y	
17355	20150610:1800	300	978.0	-	-	315	11.3	N	-	1	-	H	Y	
17355	20150610:1800	600	943.0	-	-	315	16.0	N	-	1	-	H	Y	
17355	20150610:1800	768	925.0	-	-	305	16.0	Y	-	0	-	P	Y	
17355	20150610:1800	900	911.0	-	-	305	12.9	N	-	1	-	H	Y	
17355	20150610:1800	1460	850.0	-	-	290	13.4	Y	-	0	-	P	Y	
17355	20150610:1800	1500	846.0	-	-	290	13.4	N	-	1	-	H	Y	
17355	20150610:1800	2400	759.0	-	-	280	16.0	N	-	1	-	H	Y	
17355	20150610:1800	3016	700.0	-	-	285	19.0	Y	-	0	-	P	Y	
17355	20150610:1800	4200	603.0	-	-	295	24.2	N	-	1	-	H	Y	
17355	20150610:1800	4800	556.0	-	-	295	24.2	N	-	1	-	H	Y	
17355	20150611:0000	7	1020.1	14.2	11.5	312	6.1	Y	4	4	-	H	U	
17355	20150611:0000	175	1000.0	12.6	-	300	8.8	Y	0	0	6	P	U	
17355	20150611:0000	307	984.0	-	-	310	12.9	N	-	1	-	H	U	
17355	20150611:0000	3007	706.0	-	-	305	20.1	N	-	1	-	H	U	
17355	20150611:0000	3074	700.0	-4.1	-	305	20.1	Y	0	0	1	P	U	
17355	20150611:0000	3222	687.0	-4.1	-	-	-	N	1	-	-	-	U	
17355	20150611:0000	3607	654.0	-	-	280	22.6	N	-	1	-	H	U	
17355	20150611:0000	3792	639.0	-5.5	-	-	-	N	1	-	-	-	U	
17355	20150611:0600	0	1013.0	-	-	270	5.1	Y	-	4	-	H	Y	
17355	20150611:0600	300	978.0	-	-	270	7.2	N	-	1	-	H	Y	
17355	20150611:0600	600	943.0	-	-	255	11.8	N	-	1	-	H	Y	
17355	20150611:0600	768	925.0	-	-	260	11.8	Y	-	0	-	P	Y	
17355	20150611:0600	900	911.0	-	-	255	13.4	N	-	1	-	H	Y	
17355	20150611:0600	1460	850.0	-	-	265	17.0	Y	-	0	-	P	Y	
17355	20150611:0600	1500	846.0	-	-	265	17.0	N	-	1	-	H	Y	
17355	20150611:0600	3016	700.0	-	-	285	24.2	Y	-	0	-	P	Y	
17355	20150611:0600	4200	603.0	-	-	290	28.3	N	-	1	-	H	Y	
17355	20150611:0600	4800	556.0	-	-	290	32.9	N	-	1	-	H	Y	
17355	20150611:1200	7	1021.4	14.4	9.7	259	7.6	Y	4	4	-	H	U	
17355	20150611:1200	10	1021.0	13.0	-	-	-	N	1	-	-	-	U	
17355	20150611:1200	184	1000.0	11.8	-	275	9.8	Y	0	0	6	P	U	
17355	20150611:1200	307	985.0	-	-	260	10.3	N	-	1	-	H	U	
17355	20150611:1200	607	950.0	-	-	255	12.9	N	-	1	-	H	U	
17355	20150611:1200	828	925.0	5.6	-	250	12.4	Y	0	0	3	P	U	
17355	20150611:1200	907	916.0	-	-	245	14.9	N	-	1	-	H	U	
17355	20150611:1200	1207	883.0	-	-	245	14.4	N	-	1	-	H	U	
17355	20150611:1200	1507	851.0	-	-	280	12.9	N	-	1	-	H	U	
17355	20150611:1200	1514	850.0	1.8	-	280	12.9	Y	0	0	2	P	U	
17355	20150611:1200	1979	802.0	-2.3	-	-	-	N	1	-	-	-	U	
17355	20150611:1200	3050	700.0	-6.5	-	270	19.6	Y	1	0	1	P	U	
17355	20150611:1200	4207	602.0	-	-	280	26.8	N	-	1	-	H	U	
17355	20150611:1200	4807	556.0	-	-	280	32.4	N	-	1	-	H	U	
17355	20150611:1200	4881	551.0	-17.5	-	-	-	N	1	-	-	-	U	
17355	20150611:1800	0	1013.0	-	-	270	9.8	Y	-	4	-	H	Y	
17355	20150611:1800	300	978.0	-	-	270	12.9	N	-	1	-	H	Y	
17355	20150611:1800	600	943.0	-	-	260	17.0	N	-	1	-	H	Y	
17355	20150611:1800	768	925.0	-	-	260	13.9	Y	-	0	-	P	Y	
17355	20150611:1800	900	911.0	-	-	260	18.5	N	-	1	-	H	Y	
17355	20150611:1800	1460	850.0	-	-	250	20.1	Y	-	0	-	P	Y	
17355	20150611:1800	1500	846.0	-	-	250	20.1	N	-	1	-	H	Y	
17355	20150611:1800	1800	817.0	-	-	260	19.6	N	-	1	-	H	Y	
17355	20150611:1800	2400	759.0	-	-	230	18.0	N	-	1	-	H	Y	
17355	20150611:1800	3000	702.0	-	-	240	25.7	N	-	1	-	H	Y	
17355	20150611:1800	3016	700.0	-	-	240	25.7	Y	-	0	-	P	Y	
17355	20150611:1800	4200	603.0	-	-	250	22.6	N	-	1	-	H	Y	
17355	20150611:1800	5400	514.0	-	-	270	26.8	N	-	1	-	H	Y	
17355	20150611:1800	5607	500.0	-	-	270	26.8	Y	-	0	-	P	Y	
17355	20150612:0000	7	1021.1	13.1	8.4	245	6.6	Y	4	4	-	H	U	
17355	20150612:0000	8	1021.0	13.4	-	-	-	N	1	-	-	-	U	
17355	20150612:0000	182	1000.0	11.8	-	235	10.3	Y	0	0	6	P	U	
17355	20150612:0000	307	985.0	-	-	230	8.2	N	-	1	-	H	U	
17355	20150612:0000	607	950.0	-	-	235	10.8	N	-	1	-	H	U	
17355	20150612:0000	827	925.0	6.4	-	240	10.8	Y	0	0	3	P	U	
17355	20150612:0000	907	916.0	-	-	240	11.8	N	-	1	-	H	U	
17355	20150612:0000	1297	873.0	1.8	-	-	-	N	1	-	-	-	U	
17355	20150612:0000	1507	851.0	-	-	270	13.9	N	-	1	-	H	U	
17355	20150612:0000	1512	850.0	1.4	-	270	13.9	Y	1	0	2	P	U	
17355	20150612:0000	1952	805.0	4.0	-	-	-	N	1	-	-	-	U	
17355	20150612:0000	1982	802.0	0.0	-	-	-	N	1	-	-	-	U	
17355	20150612:0000	2497	752.0	0.0	-	-	-	N	1	-	-	-	U	
17355	20150612:0000	3067	700.0	-3.5	-	250	20.6	Y	0	0	1	P	U	
17355	20150612:0000	4507	582.0	-	-	250	21.1	N	-	1	-	H	U	
17355	20150612:0000	4667	570.0	-11.1	-	-	-	N	1	-	-	-	U	
17355	20150612:0600	0	1013.0	-	-	245	8.2	Y	-	4	-	H	Y	
17355	20150612:0600	300	978.0	-	-	255	11.3	N	-	1	-	H	Y	
17355	20150612:0600	600	943.0	-	-	260	11.8	N	-	1	-	H	Y	
17355	20150612:0600	768	925.0	-	-	260	12.4	Y	-	0	-	P	Y	
17355	20150612:0600	900	911.0	-	-	260	12.4	N	-	1	-	H	Y	
17355	20150612:0600	1460	850.0	-	-	255	12.4	Y	-	0	-	P	Y	
17355	20150612:0600	1500	846.0	-	-	255	12.4	N	-	1	-	H	Y	
17355	20150612:0600	1800	817.0	-	-	265	17.0	N	-	1	-	H	Y	
17355	20150612:0600	3016	700.0	-	-	250	16.0	Y	-	0	-	P	Y	
17355	20150612:0600	4200	603.0	-	-	240	19.0	N	-	1	-	H	Y	
17355	20150612:0600	5400	514.0	-	-	245	19.0	N	-	1	-	H	Y	
17355	20150612:0600	5607	500.0	-	-	245	19.0	Y	-	0	-	P	Y	
17355	20150612:1200	7	1017.4	15.5	10.2	262	8.8	Y	4	4	-	H	U	
17355	20150612:1200	69	1010.0	14.2	-	-	-	N	1	-	-	-	U	
17355	20150612:1200	153	1000.0	13.4	-	260	11.8	Y	0	0	6	P	U	
17355	20150612:1200	307	982.0	-	-	265	13.4	N	-	1	-	H	U	
17355	20150612:1200	607	947.0	-	-	270	12.4	N	-	1	-	H	U	
17355	20150612:1200	764	929.0	7.0	-	-	-	N	1	-	-	-	U	
17355	20150612:1200	799	925.0	7.0	-	270	12.9	Y	0	0	3	P	U	
17355	20150612:1200	907	913.0	-	-	260	15.4	N	-	1	-	H	U	
17355	20150612:1200	1392	860.0	2.2	-	-	-	N	1	-	-	-	U	
17355	20150612:1200	1486	850.0	1.8	-	250	16.0	Y	0	0	1	P	U	
17355	20150612:1200	1507	848.0	-	-	250	16.0	N	-	1	-	H	U	
17355	20150612:1200	1807	817.0	-	-	265	18.5	N	-	1	-	H	U	
17355	20150612:1200	1955	802.0	3.2	-	-	-	N	1	-	-	-	U	
17355	20150612:1200	2475	752.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20150612:1200	3049	700.0	-1.1	-	255	18.5	Y	0	0	1	P	U	
17355	20150612:1200	4207	604.0	-	-	255	14.4	N	-	1	-	H	U	
17355	20150612:1200	4234	602.0	-8.7	-	-	-	N	1	-	-	-	U	
17355	20150612:1800	0	1013.0	-	-	280	7.7	Y	-	4	-	H	Y	
17355	20150612:1800	300	978.0	-	-	265	17.0	N	-	1	-	H	Y	
17355	20150612:1800	600	943.0	-	-	265	21.1	N	-	1	-	H	Y	
17355	20150612:1800	768	925.0	-	-	260	18.5	Y	-	0	-	P	Y	
17355	20150612:1800	900	911.0	-	-	265	22.1	N	-	1	-	H	Y	
17355	20150612:1800	1460	850.0	-	-	260	23.2	Y	-	0	-	P	Y	
17355	20150612:1800	1500	846.0	-	-	260	23.2	N	-	1	-	H	Y	
17355	20150612:1800	3016	700.0	-	-	260	28.8	Y	-	0	-	P	Y	
17355	20150612:1800	4200	603.0	-	-	265	29.3	N	-	1	-	H	Y	
17355	20150612:1800	4800	556.0	-	-	270	30.9	N	-	1	-	H	Y	
17355	20150613:0600	0	1013.0	-	-	245	8.2	Y	-	4	-	H	Y	
17355	20150613:0600	300	978.0	-	-	240	13.4	N	-	1	-	H	Y	
17355	20150613:0600	600	943.0	-	-	230	14.9	N	-	1	-	H	Y	
17355	20150613:0600	768	925.0	-	-	230	15.4	Y	-	0	-	P	Y	
17355	20150613:0600	900	911.0	-	-	225	18.5	N	-	1	-	H	Y	
17355	20150613:0600	1460	850.0	-	-	230	21.1	Y	-	0	-	P	Y	
17355	20150613:0600	1500	846.0	-	-	230	21.1	N	-	1	-	H	Y	
17355	20150613:0600	1800	817.0	-	-	220	16.0	N	-	1	-	H	Y	
17355	20150613:0600	3000	702.0	-	-	230	32.4	N	-	1	-	H	Y	
17355	20150613:0600	3016	700.0	-	-	230	32.4	Y	-	0	-	P	Y	
17355	20150613:1200	7	1016.6	14.4	8.8	237	11.8	Y	4	4	-	H	U	
17355	20150613:1200	62	1010.0	13.4	-	-	-	N	1	-	-	-	U	
17355	20150613:1200	145	1000.0	12.4	-	245	16.0	Y	0	0	5	P	U	
17355	20150613:1200	307	981.0	-	-	250	12.9	N	-	1	-	H	U	
17355	20150613:1200	607	946.0	-	-	245	19.0	N	-	1	-	H	U	
17355	20150613:1200	791	925.0	6.6	-	245	16.5	Y	0	0	2	P	U	
17355	20150613:1200	907	912.0	-	-	240	20.6	N	-	1	-	H	U	
17355	20150613:1200	1477	850.0	0.6	-	240	20.1	Y	1	0	1	P	U	
17355	20150613:1200	1507	847.0	-	-	245	18.0	N	-	1	-	H	U	
17355	20150613:1200	1515	846.0	1.8	-	-	-	N	1	-	-	-	U	
17355	20150613:1200	1807	816.0	-	-	230	28.3	N	-	1	-	H	U	
17355	20150613:1200	1946	802.0	2.8	-	-	-	N	1	-	-	-	U	
17355	20150613:1200	2107	786.0	-	-	235	27.3	N	-	1	-	H	U	
17355	20150613:1200	3035	700.0	-2.9	-	230	25.7	Y	0	0	0	P	U	
17355	20150613:1200	4207	601.0	-	-	235	26.8	N	-	1	-	H	U	
17355	20150613:1200	5407	514.0	-	-	225	29.3	N	-	1	-	H	U	
17355	20150613:1200	5587	502.0	-19.5	-	-	-	N	1	-	-	-	U	
17355	20150613:1200	5617	500.0	-19.5	-	225	29.3	Y	0	0	0	P	U	
17355	20150613:1800	0	1013.0	-	-	245	11.8	Y	-	4	-	H	Y	
17355	20150613:1800	300	978.0	-	-	245	13.4	N	-	1	-	H	Y	
17355	20150613:1800	600	943.0	-	-	240	17.0	N	-	1	-	H	Y	
17355	20150613:1800	768	925.0	-	-	240	20.1	Y	-	0	-	P	Y	
17355	20150613:1800	900	911.0	-	-	240	19.6	N	-	1	-	H	Y	
17355	20150613:1800	1460	850.0	-	-	245	18.0	Y	-	0	-	P	Y	
17355	20150613:1800	1500	846.0	-	-	245	18.0	N	-	1	-	H	Y	
17355	20150613:1800	1800	817.0	-	-	230	26.3	N	-	1	-	H	Y	
17355	20150613:1800	3016	700.0	-	-	225	23.7	Y	-	0	-	P	Y	
17355	20150613:1800	4200	603.0	-	-	215	22.1	N	-	1	-	H	Y	
17355	20150614:1200	7	1016.0	15.1	11.5	253	12.5	Y	4	4	-	H	U	
17355	20150614:1200	57	1010.0	13.8	-	-	-	N	1	-	-	-	U	
17355	20150614:1200	141	1000.0	12.8	-	260	15.4	Y	0	0	5	P	U	
17355	20150614:1200	307	980.0	-	-	260	16.0	N	-	1	-	H	U	
17355	20150614:1200	607	945.0	-	-	250	19.0	N	-	1	-	H	U	
17355	20150614:1200	789	925.0	7.8	-	260	14.4	Y	0	0	2	P	U	
17355	20150614:1200	907	912.0	-	-	250	18.5	N	-	1	-	H	U	
17355	20150614:1200	986	903.0	5.8	-	-	-	N	1	-	-	-	U	
17355	20150614:1200	1478	850.0	3.4	-	240	22.1	Y	1	0	1	P	U	
17355	20150614:1200	1507	847.0	-	-	240	22.1	N	-	1	-	H	U	
17355	20150614:1200	1949	802.0	3.6	-	-	-	N	1	-	-	-	U	
17355	20150614:1200	3039	700.0	-3.1	-	240	21.1	Y	0	0	0	P	U	
17355	20150614:1200	3598	652.0	-6.5	-	-	-	N	1	-	-	-	U	
