station,date,tair,twet,rh,tdew
22719,20131214:1600,25.9,20,56,16.5
22719,20131214:1700,23.4,19,64,16.2
22719,20131214:1800,23.1,18.3,61,15.2
22719,20131214:1900,22.4,18.1,64,15.3
22719,20131214:2000,21.1,17.8,71,15.7
22719,20131214:2100,20.7,17.7,73,15.7
22719,20131214:2200,20.1,17.8,79,16.4
22719,20131214:2300,19.6,17.8,83,16.6
22719,20131215:0000,19,17.5,85,16.4
22719,20131215:0100,18.9,17.6,87,16.7
22719,20131215:0200,18.5,17.4,89,16.7
22719,20131215:0300,18.2,17.3,91,16.7
22719,20131215:0400,17.6,16.7,91,16.1
22719,20131215:0500,17.1,16.2,91,15.6
22719,20131215:0600,18.4,17.6,92,17.1
22719,20131215:0700,19.3,17.6,84,16.5
22719,20131215:0800,20.2,18,80,16.6
22719,20131215:0900,21.9,18.4,70,16.2
22719,20131215:1000,24,19.9,67,17.5
22719,20131215:1100,25.1,20.1,61,17.1
22719,20131215:1200,25.4,19.3,54,15.4
22719,20131215:1300,25.4,20.5,62,17.6
22719,20131215:1400,25.4,20.3,61,17.4
22719,20131215:1500,25,19.4,57,15.9
22719,20131215:1600,23.6,18.9,62,15.9
22719,20131215:1700,23.7,18.4,58,15
22719,20131215:1800,23,18.1,60,14.8
22719,20131215:1900,21.8,17.2,61,14
22719,20131215:2000,20.3,16.5,66,13.8
22719,20131215:2100,19.5,15.9,67,13.2
22719,20131215:2200,19.3,16.1,70,13.7
22719,20131215:2300,18.7,15.6,71,13.3
22719,20131216:0000,17.8,15.2,74,13.1
22719,20131216:0100,17.2,15.1,79,13.5
22719,20131216:0200,16.7,14.9,81,13.4
22719,20131216:0300,16.2,14.8,85,13.7
22719,20131216:0400,15.8,14.5,86,13.5
22719,20131216:0500,15.7,14.6,88,13.7
22719,20131216:0600,18,16,80,14.5
22719,20131216:0700,20.1,17,72,14.9
22719,20131216:0800,21.8,17.3,62,14.2
22719,20131216:0900,22.7,18,61,14.8
22719,20131216:1000,23.4,17.8,55,13.9
22719,20131216:1100,23.9,17.6,51,13.2
22719,20131216:1200,24.8,18.4,51,14
22719,20131216:1300,25,18.5,51,14.2
22719,20131216:1400,25.1,18.9,53,14.9
22719,20131216:1500,25.3,18.8,51,14.5
22719,20131216:1600,25,19,54,15.1
22719,20131216:1700,23.8,18,54,14
22719,20131216:1800,22.9,17.8,58,14.2
22719,20131216:1900,21.9,17.2,60,13.8
22719,20131216:2000,20.4,17,69,14.5
22719,20131216:2100,19.9,17,73,14.9
22719,20131216:2200,19.7,17.1,76,15.4
22719,20131216:2300,19.5,17.2,78,15.6
22719,20131217:0000,19.1,17,80,15.6
22719,20131217:0100,19,16.7,78,15.1
22719,20131217:0200,18.8,16.8,81,15.5
22719,20131217:0300,18.9,17,82,15.8
22719,20131217:0400,18.6,16.8,82,15.5
22719,20131217:0500,17.5,16,85,15
22719,20131217:0600,18.7,17,83,15.8
22719,20131217:0700,21.3,18.4,74,16.5
22719,20131217:0800,21.7,18.4,71,16.2
22719,20131217:0900,22.6,18.8,68,16.4
22719,20131217:1000,22.2,18.8,71,16.7
22719,20131217:1100,23.1,19.1,67,16.7
22719,20131217:1200,22.1,18.2,67,15.7
22719,20131217:1300,22.8,18.5,64,15.6
22719,20131217:1400,23.5,18.3,58,14.8
22719,20131217:1500,23,18,59,14.6
22719,20131217:1600,22.7,18.4,64,15.5
22719,20131217:1700,21.6,17.7,66,15
22719,20131217:1800,21.1,17.3,67,14.7
22719,20131217:1900,19.7,16,66,13.2
22719,20131217:2000,18.4,15,68,12.4
22719,20131217:2100,18.4,15.2,69,12.6
22719,20131217:2200,18.6,15.4,70,13
22719,20131217:2300,18.1,15,70,12.6
22719,20131218:0000,18,14.8,69,12.3
22719,20131218:0100,17.7,14.6,70,12.2
22719,20131218:0200,17.8,14.6,69,12.1
22719,20131218:0300,17.3,14.5,72,12.2
22719,20131218:0400,17.2,14.3,71,11.9
22719,20131218:0500,17,13.4,64,10.2
22719,20131218:0600,17.6,13.7,62,10.3
22719,20131218:0700,18.2,14.1,61,10.6
22719,20131218:0800,19.4,14.5,56,10.4
22719,20131218:0900,18.5,15.5,71,13.2
22719,20131218:1000,19.3,15.1,62,11.8
22719,20131218:1100,20.4,15.9,60,12.4
22719,20131218:1200,21,15.9,56,11.9
22719,20131218:1300,18.4,15.6,73,13.5
22719,20131218:1400,20.8,16.6,63,13.5
22719,20131218:1500,20,15.9,63,12.8
22719,20131218:1600,20.2,15.9,62,12.7
22719,20131218:1700,19.8,15.7,63,12.6
22719,20131218:1800,18.4,14.9,67,12.2
22719,20131218:1900,17.7,14.4,68,11.7
22719,20131218:2000,17.1,14.1,70,11.6
22719,20131218:2100,17.5,14.4,70,12
22719,20131218:2200,17.8,14.8,71,12.5
22719,20131218:2300,18.1,15.1,71,12.8
22719,20131219:0000,18.3,15.2,70,12.8
22719,20131219:0100,17.6,15,74,12.9
22719,20131219:0200,17.9,14.8,70,12.4
22719,20131219:0300,16.2,14.8,85,13.7
22719,20131219:0400,16.2,14.8,85,13.7
22719,20131219:0500,16.9,14.8,79,13.2
22719,20131219:0600,17.2,14.9,77,13.1
22719,20131219:0700,17.9,14.7,69,12.2
22719,20131219:0800,18.6,15.2,68,12.6
22719,20131219:0900,19.8,15.1,58,11.3
22719,20131219:1000,20.2,15,54,10.6
22719,20131219:1100,20.5,15.8,59,12.2
22719,20131219:1200,20.1,15,55,10.8
22719,20131219:1300,20.2,14.7,52,10
22719,20131219:1400,20.8,14.9,50,10
22719,20131219:1500,20,15.4,59,11.8
22719,20131219:1600,19.2,14.6,58,10.7
22719,20131219:1700,19.5,15,59,11.3
22719,20131219:1800,18,14,62,10.6
22719,20131219:1900,17.4,13.6,63,10.3
22719,20131219:2000,17,13.6,66,10.6
22719,20131219:2100,17,13.5,65,10.4
22719,20131219:2200,17.1,13.4,64,10.3
22719,20131219:2300,17.1,13.9,68,11.2
22719,20131220:0000,17.3,14.5,72,12.2
22719,20131220:0100,17.3,14.5,72,12.2
22719,20131220:0200,16.2,14,77,12.2
22719,20131220:0300,14.5,12.7,80,11.1
22719,20131220:0400,13.9,12.4,83,11.1
22719,20131220:0500,13.5,12.1,84,10.9
22719,20131220:0600,15.4,13.2,77,11.4
22719,20131220:0700,16.3,13.6,72,11.2
22719,20131220:0800,17.8,14.4,67,11.6
22719,20131220:0900,19,14.7,60,11.1
22719,20131220:1000,20,14.9,55,10.7
22719,20131220:1100,21.1,15.1,49,10
22719,20131220:1200,21.7,15.8,51,11.1
22719,20131220:1300,22.2,15.8,48,10.7
22719,20131220:1400,22.1,15.6,47,10.3
22719,20131220:1500,21.4,15.2,48,10
22719,20131220:1600,21.2,13.8,39,6.7
22719,20131220:1700,20.6,14.4,47,8.9
22719,20131220:1800,19.5,14.2,53,9.7
22719,20131220:1900,18.3,14.2,61,10.7
22719,20131220:2000,17.4,14.1,68,11.5
22719,20131220:2100,17,14.3,73,12.1
22719,20131220:2200,17.1,14.5,74,12.4
22719,20131220:2300,17.2,14.6,74,12.5
22719,20131221:0000,17.3,14.8,75,12.8
22719,20131221:0100,17.1,14.5,74,12.4
22719,20131221:0200,16.9,14.4,75,12.4
22719,20131221:0300,16.5,14.1,75,12.1
22719,20131221:0400,15.6,13.7,80,12.2
22719,20131221:0500,15.5,13.5,79,11.9
22719,20131221:0600,16.3,14.3,79,12.7
22719,20131221:0700,18.3,15.2,70,12.8
22719,20131221:0800,19.3,15.1,62,11.8
22719,20131221:0900,20,16,64,13
22719,20131221:1000,21,16.4,60,13
22719,20131221:1100,19.9,15.8,63,12.7
22719,20131221:1200,20.1,16,63,12.8
22719,20131221:1300,20.1,15.6,60,12.1
22719,20131221:1400,20.7,16.2,61,12.9
22719,20131221:1500,20.4,15.7,59,12.1
22719,20131221:1600,20.5,16.1,61,12.7
22719,20131221:1700,19.7,15.4,61,12
22719,20131221:1800,19.2,15.5,66,12.7
22719,20131221:1900,18.1,14.9,69,12.3
22719,20131221:2000,17.2,14.4,72,12.1
22719,20131221:2100,17,14.5,75,12.6
22719,20131221:2200,17.4,14.9,75,12.9
22719,20131221:2300,17.5,14.8,73,12.6
22719,20131222:0000,18.2,15.6,75,13.7
22719,20131222:0100,18.4,15.6,73,13.5
22719,20131222:0200,18.3,15.8,76,14
22719,20131222:0300,17.9,15.9,80,14.4
22719,20131222:0400,18.4,16.9,85,15.8
22719,20131222:0500,18,16.9,89,16.2
22719,20131222:0600,17.5,16.2,87,15.3
22719,20131222:0700,17.8,15.2,74,13.1
22719,20131222:0800,18.3,14,60,10.4
22719,20131222:0900,19.3,14.8,59,11.1
22719,20131222:1000,19.3,13.8,51,8.9
22719,20131222:1100,19.5,14.5,55,10.2
22719,20131222:1200,19.6,14.2,52,9.5
22719,20131222:1300,19.9,14.3,51,9.5
22719,20131222:1400,19.6,14.1,51,9.2
22719,20131222:1500,19.7,14.9,57,11
22719,20131222:1600,19.1,14,54,9.6
22719,20131222:1700,19,14.9,62,11.6
22719,20131222:1800,18.3,14.2,61,10.7
22719,20131222:1900,17.6,13.7,62,10.3
22719,20131222:2000,16.5,12.8,63,9.5
22719,20131222:2100,16.3,13.1,67,10.2
22719,20131222:2200,16.4,13,66,10
22719,20131222:2300,16.3,13.1,67,10.2
22719,20131223:0000,15.8,12.7,68,9.9
22719,20131223:0100,16.2,13.1,68,10.3
22719,20131223:0200,16,12.9,68,10.1
22719,20131223:0300,15.7,12.6,68,9.8
22719,20131223:0400,15.3,12.4,69,9.7
22719,20131223:0500,15.2,12.4,70,9.8
22719,20131223:0600,15.5,12.8,72,10.5
22719,20131223:0700,17.1,13.6,65,10.5
22719,20131223:0800,17.8,14,63,10.7
22719,20131223:0900,18.9,14.2,57,10.2
22719,20131223:1000,19.6,14.7,56,10.6
22719,20131223:1100,19.9,15.2,58,11.4
22719,20131223:1200,20.9,15.4,53,11
22719,20131223:1300,20.8,15.3,53,10.9
22719,20131223:1400,20.7,15.5,55,11.4
22719,20131223:1500,21,16.1,58,12.4
22719,20131223:1600,20.5,15.6,57,11.7
22719,20131223:1700,20,15.5,60,12
22719,20131223:1800,19,14.7,60,11.1
22719,20131223:1900,17.8,13.8,62,10.4
22719,20131223:2000,16.6,13.2,66,10.2
22719,20131223:2100,16,13.1,70,10.6
22719,20131223:2200,15.7,12.7,69,10.1
22719,20131223:2300,15.6,12.8,71,10.4
22719,20131224:0000,16.4,13,66,10
22719,20131224:0100,16.8,13.1,63,9.7
22719,20131224:0200,16.9,12.9,61,9.4
22719,20131224:0300,17,13.2,63,9.9
22719,20131224:0400,16.9,13.3,64,10.1
22719,20131224:0500,16.2,13,67,10.1
22719,20131224:0600,15.9,12.8,68,10
22719,20131224:0700,17.2,13.6,65,10.6
22719,20131224:0800,17.7,14.3,67,11.5
22719,20131224:0900,19.4,15.1,61,11.7
22719,20131224:1000,20.2,15.8,61,12.5
22719,20131224:1100,20.2,15.8,61,12.5
22719,20131224:1200,21.4,16.7,60,13.3
22719,20131224:1300,22.1,16.9,57,13.2
22719,20131224:1400,22.3,17.1,57,13.4
22719,20131224:1500,22.6,17.9,61,14.7
22719,20131224:1600,21.4,17.6,67,15
22719,20131224:1700,20.6,17,68,14.5
22719,20131224:1800,20,16.6,69,14.2
22719,20131224:1900,19.5,16.4,71,14.1
22719,20131224:2000,18.4,15.8,75,13.9
22719,20131224:2100,18,15.8,78,14.1
22719,20131224:2200,18.3,16,78,14.4
22719,20131224:2300,18.6,16.5,80,15.1
22719,20131225:0000,18.6,16.8,82,15.5
22719,20131225:0100,18.8,16.9,82,15.7
22719,20131225:0200,19.2,17.2,81,15.9
22719,20131225:0300,19.5,17.6,82,16.4
22719,20131225:0400,19.6,17.8,83,16.6
22719,20131225:0500,19.5,18.1,87,17.3
22719,20131225:0600,19.2,18.3,91,17.7
22719,20131225:0700,17.6,16.9,93,16.5
22719,20131225:0800,16.7,15.9,92,15.4
22719,20131225:0900,18,17.2,92,16.7
22719,20131225:1000,19.7,17.8,82,16.5
22719,20131225:1100,20.4,17.8,76,16
22719,20131225:1200,20,17.1,73,15
22719,20131225:1300,19.7,17.2,77,15.6
22719,20131225:1400,20.2,17,71,14.8
22719,20131225:1500,19.4,16.3,71,14
22719,20131225:1600,18.5,16.5,81,15.2
22719,20131225:1700,18.8,16,73,13.9
22719,20131225:1800,18.5,15.9,75,14
22719,20131225:1900,17.2,15.4,82,14.1
22719,20131225:2000,17.4,15.1,77,13.3
22719,20131225:2100,17.1,14.9,78,13.2
22719,20131225:2200,16.5,14.7,81,13.2
22719,20131225:2300,16.3,15,86,14
22719,20131226:0000,16.7,14,73,11.8
22719,20131226:0100,16.4,13.7,72,11.4
22719,20131226:0200,16.6,13.4,68,10.7
22719,20131226:0300,14.8,13.3,84,12.1
22719,20131226:0400,15.3,13.7,83,12.4
22719,20131226:0500,15,13.4,83,12.2
22719,20131226:0600,16.2,14.1,78,12.4
22719,20131226:0700,17.3,14.7,74,12.6
22719,20131226:0800,16,14.9,88,14
22719,20131226:0900,18.4,15.8,75,13.9
22719,20131226:1000,18.5,15.7,73,13.6
22719,20131226:1100,19.9,16.3,67,13.6
22719,20131226:1200,20.1,17,72,14.9
22719,20131226:1300,20.4,16.6,66,13.9
22719,20131226:1400,20.4,16.4,64,13.4
22719,20131226:1500,20.3,16.4,65,13.5
22719,20131226:1600,20,16.4,67,13.7
22719,20131226:1700,19.3,16.1,70,13.7
22719,20131226:1800,19.4,15.9,68,13.4
22719,20131226:1900,18.2,15,69,12.4
22719,20131226:2000,17.1,14.9,78,13.2
22719,20131226:2100,16.6,14.8,81,13.3
22719,20131226:2200,16.3,14.6,82,13.2
22719,20131226:2300,15.6,14.2,85,13.1
22719,20131227:0000,15.2,14.1,88,13.2
22719,20131227:0100,14.5,13.5,89,12.7
22719,20131227:0200,14,13.1,90,12.4
22719,20131227:0300,13.7,13,92,12.4
22719,20131227:0400,14.9,13.6,86,12.6
22719,20131227:0500,13.8,12.9,90,12.2
22719,20131227:0600,15,14.1,90,13.4
22719,20131227:0700,17.8,16.1,83,14.9
22719,20131227:0800,19.2,16.4,74,14.5
22719,20131227:0900,19.8,16.5,70,14.2
22719,20131227:1000,21,17.2,67,14.6
22719,20131227:1100,21.7,17.2,62,14.1
22719,20131227:1200,21.8,17.8,66,15.2
22719,20131227:1300,21.7,17.4,63,14.4
22719,20131227:1400,22,18.1,67,15.6
22719,20131227:1500,22,17.8,64,14.9
22719,20131227:1600,21.3,18.1,72,16.1
22719,20131227:1700,21,17.6,70,15.3
22719,20131227:1800,20.8,16.9,66,14.2
22719,20131227:1900,19.4,16.3,71,14
22719,20131227:2000,18.6,15.8,73,13.7
22719,20131227:2100,17.9,15.5,76,13.6
22719,20131227:2200,17.6,15.4,78,13.7
22719,20131227:2300,17.2,15.2,80,13.7
22719,20131228:0000,15.9,14.7,87,13.8
22719,20131228:0100,15.4,14.1,86,13.1
22719,20131228:0200,14.7,13.6,88,12.7
22719,20131228:0300,14.5,13.6,90,12.9
22719,20131228:0400,14.7,13.8,90,13.1
22719,20131228:0500,15.2,14.2,89,13.4
22719,20131228:0600,16,14.9,88,14
22719,20131228:0700,18.5,16.2,78,14.6
22719,20131228:0800,19.7,16.7,72,14.5
22719,20131228:0900,19.8,16.3,68,13.7
22719,20131228:1000,20.7,17.1,68,14.6
22719,20131228:1100,20.5,16.7,66,14
22719,20131228:1200,20.5,17.5,73,15.5
22719,20131228:1300,21.2,18.2,73,16.2
22719,20131228:1400,19.8,16.4,69,14
22719,20131228:1500,20,16,64,13
22719,20131228:1600,19.7,16.1,67,13.4
22719,20131228:1700,19.8,16.3,68,13.7
22719,20131228:1800,19.2,16.5,75,14.7
22719,20131228:1900,18.9,15.3,66,12.4
22719,20131228:2000,18.5,15.6,72,13.4
22719,20131228:2100,18.2,16.1,79,14.5
22719,20131228:2200,18,16.2,82,14.9
22719,20131228:2300,17.8,16.1,83,14.9
22719,20131229:0000,17.9,16.3,84,15.2
22719,20131229:0100,18.2,16.8,86,15.8
22719,20131229:0200,18.8,17.4,86,16.4
22719,20131229:0300,17.5,16.8,93,16.4
22719,20131229:0400,17.4,16.8,94,16.4
22719,20131229:0500,16.3,15.7,94,15.3
22719,20131229:0600,16.4,15.8,94,15.4
22719,20131229:0700,16.8,16.1,93,15.7
22719,20131229:0800,18,17.4,94,17
22719,20131229:0900,19.2,18.3,91,17.7
22719,20131229:1000,20.8,18.9,83,17.8
22719,20131229:1100,21.4,19.3,81,18
22719,20131229:1200,22.6,19.7,75,17.9
22719,20131229:1300,23.2,19.6,70,17.4
22719,20131229:1400,23,19.4,70,17.2
22719,20131229:1500,21.8,18.6,72,16.5
22719,20131229:1600,21,17.8,72,15.8
22719,20131229:1700,19.9,17.8,80,16.4
22719,20131229:1800,20,18.1,82,16.8
22719,20131229:1900,18.3,17.5,92,17
22719,20131229:2000,18.1,17.3,92,16.8
22719,20131229:2100,18.5,17.3,88,16.5
22719,20131229:2200,18.5,17.5,90,16.8
22719,20131229:2300,17.7,16.6,89,15.9
22719,20131230:0000,17.2,16.2,90,15.6
22719,20131230:0100,17.4,16.3,89,15.6
22719,20131230:0200,16.8,15.9,91,15.3
22719,20131230:0300,17,16.1,91,15.5
22719,20131230:0400,16.6,15.7,91,15.1
22719,20131230:0500,16.6,15.6,89,14.8
22719,20131230:0600,17.5,16.2,87,15.3
22719,20131230:0700,18.7,16.6,80,15.2
22719,20131230:0800,18.3,17.1,88,16.3
22719,20131230:0900,20.6,18.1,77,16.4
22719,20131230:1000,18.9,17.9,90,17.2
22719,20131230:1100,20.3,19.2,90,18.6
22719,20131230:1200,22.8,19.9,75,18.1
22719,20131230:1300,23.6,20.1,71,18
22719,20131230:1400,21.5,18.8,76,17.1
22719,20131230:1500,22,19.1,75,17.4
22719,20131230:1600,22.2,19.4,76,17.8
22719,20131230:1700,20.1,18.1,81,16.7
22719,20131230:1800,20.8,18.6,80,17.2
22719,20131230:1900,20.2,17.7,77,16
22719,20131230:2000,19.3,17.2,80,15.8
22719,20131230:2100,18.9,16.9,81,15.6
22719,20131230:2200,19.1,17.2,82,16
22719,20131230:2300,18.5,16.4,80,15
22719,20131231:0000,17.7,16,83,14.8
22719,20131231:0100,17.5,15.1,76,13.2
22719,20131231:0200,16.9,14.4,75,12.4
22719,20131231:0300,16.1,13.4,72,11.1
22719,20131231:0400,15.4,13.2,77,11.4
22719,20131231:0500,14.8,12.7,77,10.8
22719,20131231:0600,16.4,13.9,74,11.8
22719,20131231:0700,18,14,62,10.6
22719,20131231:0800,19,15.3,66,12.5
22719,20131231:0900,19.6,15.2,60,11.6
22719,20131231:1000,19.7,15.1,59,11.5
22719,20131231:1100,20,14.7,53,10.1
22719,20131231:1200,20.5,15.5,56,11.4
22719,20131231:1300,21.3,16.3,57,12.5
22719,20131231:1400,21.2,15.8,54,11.5
22719,20131231:1500,20.4,15.2,55,11.1
22719,20131231:1600,20.7,15.2,53,10.8
22719,20131231:1700,20.5,14.3,47,8.8
22719,20131231:1800,19.9,14.2,50,9.2
22719,20131231:1900,19,13.7,52,9
22719,20131231:2000,17.4,13,58,9.1
22719,20131231:2100,16.8,12.9,61,9.2
22719,20131231:2200,16.6,13,64,9.8
22719,20131231:2300,15.6,12.6,69,10
22719,20140101:0000,14.3,12.1,76,10.1
22719,20140101:0100,13.9,11.9,78,10.2
22719,20140101:0200,14.3,12.3,78,10.5
22719,20140101:0300,13.4,11.7,81,10.2
22719,20140101:0400,12.6,11.2,83,9.8
22719,20140101:0500,12,10.8,85,9.6
22719,20140101:0600,13.7,12.6,87,11.6
22719,20140101:0700,17.2,14.2,70,11.7
22719,20140101:0800,18.9,15.4,67,12.7
22719,20140101:0900,19.9,16.1,66,13.4
22719,20140101:1000,16.6,15.2,85,14.1
22719,20140101:1100,19.2,16.9,78,15.3
22719,20140101:1200,20.5,17,69,14.6
22719,20140101:1300,22.3,18.3,66,15.7
22719,20140101:1400,22.8,18.2,62,15.2
22719,20140101:1500,23.1,18.6,63,15.7
22719,20140101:1600,22.4,18.4,66,15.7
22719,20140101:1700,23.8,18,54,14
22719,20140101:1800,22.1,18,65,15.2
22719,20140101:1900,20.3,17,70,14.7
22719,20140101:2000,19.1,16.7,77,15
22719,20140101:2100,19,17,81,15.7
22719,20140101:2200,18.2,16.5,83,15.3
22719,20140101:2300,17.5,15.9,84,14.8
22719,20140102:0000,17.6,16.2,86,15.2
22719,20140102:0100,18.4,16.8,84,15.7
22719,20140102:0200,18.1,16.4,83,15.2
22719,20140102:0300,18,16.1,81,14.7
22719,20140102:0400,17.3,15.5,82,14.2
22719,20140102:0500,17.1,15.3,82,14
22719,20140102:0600,16.9,15.3,84,14.2
22719,20140102:0700,18.7,15.6,71,13.3
22719,20140102:0800,20.3,16.6,67,14
22719,20140102:0900,20.7,16.5,63,13.4
22719,20140102:1000,21.8,16.7,57,12.9
22719,20140102:1100,22.2,16.5,53,12.2
22719,20140102:1200,22.6,16.4,50,11.7
22719,20140102:1300,22.8,16,46,10.6
22719,20140102:1400,23.2,16.9,50,12.2
22719,20140102:1500,22.8,17.1,54,13
22719,20140102:1600,22.3,16,49,11.1
22719,20140102:1700,21.7,16.1,53,11.7
22719,20140102:1800,21.3,16.4,58,12.7
22719,20140102:1900,20,15.5,60,12
22719,20140102:2000,18.7,15,65,12
22719,20140102:2100,17.5,14.9,74,12.8
22719,20140102:2200,17,14.3,73,12.1
22719,20140102:2300,16.2,13.9,76,12
22719,20140103:0000,15.8,13.7,78,12
22719,20140103:0100,15.2,13.6,83,12.3
22719,20140103:0200,15.2,14,87,13.1
22719,20140103:0300,16.5,15.2,86,14.2
22719,20140103:0400,16.7,15,82,13.6
22719,20140103:0500,15.5,14.3,87,13.3
22719,20140103:0600,17.4,15.9,85,14.9
22719,20140103:0700,19.9,17.4,77,15.8
22719,20140103:0800,21.4,18.2,72,16.2
22719,20140103:0900,22.5,18.6,67,16.1
22719,20140103:1000,22.8,18.7,66,16.1
22719,20140103:1100,23.5,18.7,61,15.5
22719,20140103:1200,24,19.5,64,16.8
22719,20140103:1300,24.5,20,64,17.3
22719,20140103:1400,24.4,18.9,57,15.4
22719,20140103:1500,24.1,19.1,60,15.9
22719,20140103:1600,23.7,19.3,64,16.5
22719,20140103:1700,22.5,19.1,71,17
22719,20140103:1800,22.3,18.8,70,16.6
22719,20140103:1900,21.8,18.8,74,17
22719,20140103:2000,21.4,18.9,78,17.4
22719,20140103:2100,21.2,19.2,82,18
22719,20140103:2200,21.2,19.2,82,18
22719,20140103:2300,21,19.2,84,18.2
22719,20140104:0000,20.9,18.9,82,17.7
22719,20140104:0100,20.4,18.6,83,17.4
22719,20140104:0200,20.3,18.6,84,17.5
22719,20140104:0300,20.6,18.9,84,17.8
22719,20140104:0400,20.8,19.1,84,18
22719,20140104:0500,20.6,19.1,86,18.2
22719,20140104:0600,20.3,19.2,90,18.6
22719,20140104:0700,20.8,19.3,86,18.4
22719,20140104:0800,21.6,19.7,83,18.6
22719,20140104:0900,23,20.3,77,18.8
22719,20140104:1000,23.8,20.7,74,18.9
22719,20140104:1100,25.9,21.9,69,19.8
22719,20140104:1200,26.8,22,64,19.4
22719,20140104:1300,26.2,21.3,63,18.6
22719,20140104:1400,26.7,21.6,62,18.8
22719,20140104:1500,26.9,21.6,61,18.8
22719,20140104:1600,25.9,21.3,65,18.8
22719,20140104:1700,24.4,20.1,66,17.6
22719,20140104:1800,23.4,19.9,71,17.8
22719,20140104:1900,22.4,19.1,72,17.1
22719,20140104:2000,22,18.6,71,16.5
22719,20140104:2100,21.8,18.6,72,16.5
22719,20140104:2200,21.6,18.6,74,16.8
22719,20140104:2300,21.5,18.7,75,16.9
22719,20140105:0000,21.4,18.7,76,17
22719,20140105:0100,21.3,18.6,76,16.9
22719,20140105:0200,21.1,18.5,77,16.9
22719,20140105:0300,20.8,18.5,79,17
22719,20140105:0400,20.7,18.8,83,17.7
22719,20140105:0500,20.4,18.5,82,17.2
22719,20140105:0600,20.5,18.4,81,17.1
22719,20140105:0700,20.8,18.4,78,16.8
22719,20140105:0800,21.6,18.9,76,17.2
22719,20140105:0900,22.9,19.6,72,17.6
22719,20140105:1000,23.4,20.2,73,18.3
22719,20140105:1100,24,20.5,71,18.4
22719,20140105:1200,23,20.4,78,19
22719,20140105:1300,21.5,20.6,92,20.2
22719,20140105:1400,21.5,20.6,92,20.2
22719,20140105:1500,20.3,19.5,92,19
22719,20140105:1600,20.7,18.7,82,17.5
22719,20140105:1700,20.9,18.8,81,17.5
22719,20140105:1800,20.4,17,69,14.5
22719,20140105:1900,19.4,15.8,67,13.1
22719,20140105:2000,18.1,15.2,72,13
22719,20140105:2100,17.6,14.9,73,12.7
22719,20140105:2200,17.2,14.5,73,12.3
22719,20140105:2300,17.1,14.3,72,12
22719,20140106:0000,17.6,14.5,70,12.1
22719,20140106:0100,17.5,14,66,11.1
22719,20140106:0200,17.6,14.6,71,12.3
22719,20140106:0300,17.8,14.6,69,12.1
22719,20140106:0400,17.6,14.5,70,12.1
22719,20140106:0500,17,13.7,67,10.8
22719,20140106:0600,16.7,13.4,67,10.6
22719,20140106:0700,18.1,14.4,65,11.4
22719,20140106:0800,19,14.8,61,11.3
22719,20140106:0900,20.3,15.4,57,11.5
22719,20140106:1000,20.6,15.9,59,12.3
22719,20140106:1100,21.2,16,56,12.1
22719,20140106:1200,21.3,16,55,11.9
22719,20140106:1300,21.5,15.6,51,11
22719,20140106:1400,21.6,16.3,55,12.2
22719,20140106:1500,21.5,16.2,55,12.1
22719,20140106:1600,21.4,15.8,53,11.4
22719,20140106:1700,21,15.6,54,11.4
22719,20140106:1800,20.5,15.5,56,11.4
22719,20140106:1900,19.4,15.1,61,11.7
22719,20140106:2000,17.8,14.5,68,11.8
22719,20140106:2100,16.9,14.1,72,11.8
22719,20140106:2200,15.9,13.9,79,12.3
22719,20140106:2300,14.6,13.3,86,12.3
22719,20140107:0000,14.1,12.9,86,11.8
22719,20140107:0100,13.3,12.1,86,11
22719,20140107:0200,14.6,13.3,86,12.3
22719,20140107:0300,13.2,12.1,87,11.1
22719,20140107:0400,12.6,11.7,89,10.9
22719,20140107:0500,12.4,11.6,90,10.8
22719,20140107:0600,14,12.9,87,11.9
22719,20140107:0700,17.8,14.9,72,12.7
22719,20140107:0800,19.4,16.2,70,13.8
22719,20140107:0900,20.3,16.5,66,13.8
22719,20140107:1000,21.2,16.6,60,13.1
22719,20140107:1100,22.2,17.3,59,13.8
22719,20140107:1200,22.6,17.5,58,13.9
22719,20140107:1300,23.8,18.8,60,15.6
22719,20140107:1400,24.6,18.5,53,14.4
22719,20140107:1500,24.2,18.9,58,15.4
22719,20140107:1600,23.8,19.2,63,16.4
22719,20140107:1700,22.9,18.8,66,16.2
